test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35842.29,0.157,0.327,0.415,0.599
SET,35460.99,0.182,0.359,0.471,0.807
GET,34843.21,0.157,0.319,0.423,0.551
INCR,43859.65,0.139,0.279,0.439,0.759
