test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34423.41,0.265,0.415,0.519,0.751
SET,40816.32,0.264,0.399,0.503,0.911
GET,38610.04,0.285,0.567,0.831,1.759
INCR,35460.99,0.308,0.591,0.783,1.247
