test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18132.37,0.591,2.327,3.359,7.999
SET,19065.78,0.569,2.335,3.127,6.135
GET,7084.66,2.021,3.951,5.887,18.495
INCR,10582.01,1.289,2.975,5.791,8.983
