test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19685.04,0.588,0.791,1.015,5.127
SET,20325.20,0.576,0.799,1.519,5.935
GET,20449.90,0.570,0.783,1.319,6.479
INCR,20161.29,0.571,0.775,0.863,3.743
