test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18993.35,0.598,2.175,2.983,14.791
SET,18885.74,0.564,2.335,2.991,14.255
GET,18957.35,0.593,2.119,2.399,15.167
INCR,18867.93,0.557,2.335,2.951,11.839
