test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18621.97,0.613,1.991,3.383,4.591
SET,19011.41,0.563,2.319,2.767,5.327
GET,18518.52,0.588,2.311,3.143,7.559
INCR,18691.59,0.579,2.327,2.911,6.743
