test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32154.34,0.299,0.575,0.783,2.519
SET,35714.29,0.275,0.367,0.479,1.607
GET,34071.55,0.283,0.375,0.439,2.663
INCR,32258.06,0.298,0.399,0.615,2.399
