test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16849.20,0.655,2.599,3.959,21.103
SET,18298.26,0.609,2.343,2.959,7.103
GET,17761.99,0.630,2.327,3.287,5.823
INCR,18484.29,0.586,2.335,3.127,6.927
