test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33444.82,0.295,0.575,0.767,1.927
SET,35587.19,0.273,0.367,0.431,0.911
GET,34602.07,0.281,0.351,0.423,16.543
INCR,35587.19,0.270,0.351,0.407,1.199
