test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10389.61,1.190,4.055,5.367,16.039
SET,10035.12,1.246,3.999,5.015,59.807
GET,11013.22,1.170,3.807,4.935,7.607
INCR,10504.20,1.259,3.879,4.871,8.439
