test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.179,0.303,0.399,0.503
SET,29411.76,0.178,0.303,0.383,0.495
GET,29411.76,0.163,0.247,0.319,1.143
INCR,31250.00,0.153,0.207,0.279,0.319
