test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,39370.08,0.236,0.351,0.439,0.631
SET,39370.08,0.230,0.319,0.383,0.967
GET,37593.98,0.260,0.359,0.423,0.703
INCR,40160.64,0.233,0.335,0.423,0.687
