test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29411.76,0.170,0.279,0.423,0.559
SET,25000.00,0.196,0.335,0.399,0.519
GET,32258.06,0.157,0.247,0.327,0.415
INCR,37037.04,0.155,0.223,0.319,0.423
