test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.177,0.319,0.471,0.791
SET,33333.34,0.148,0.207,0.271,0.383
GET,33333.34,0.150,0.231,0.327,0.503
INCR,33333.34,0.168,0.295,0.375,0.599
