test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31857.28,0.297,0.487,0.687,2.055
SET,33944.33,0.284,0.439,0.559,3.263
GET,36403.35,0.261,0.383,0.527,1.111
INCR,37243.95,0.257,0.375,0.463,1.439
