test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,43459.36,0.217,0.359,0.455,0.807
SET,40833.00,0.244,0.383,0.471,0.839
GET,34036.76,0.267,0.431,0.527,1.687
INCR,37453.18,0.258,0.383,0.551,1.919
