test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30303.03,0.308,0.543,0.775,1.935
SET,33388.98,0.288,0.439,0.575,0.815
GET,32733.22,0.301,0.503,0.663,1.111
INCR,34482.76,0.285,0.447,0.631,1.503
