test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.155,0.247,0.303,0.415
SET,32000.00,0.164,0.295,0.391,0.511
GET,40000.00,0.151,0.239,0.319,0.375
INCR,32000.00,0.153,0.239,0.327,0.487
