test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42105.27,0.163,0.303,0.391,0.511
SET,33333.33,0.160,0.255,0.367,0.463
GET,32000.00,0.149,0.215,0.279,0.351
INCR,29629.63,0.165,0.287,0.415,0.607
