test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.171,0.271,0.383,0.503
SET,29629.63,0.168,0.271,0.367,0.479
GET,28571.43,0.178,0.287,0.583,0.943
INCR,30769.23,0.163,0.247,0.311,0.439
