test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29806.26,0.347,0.695,0.879,5.607
SET,31446.54,0.331,0.663,0.999,5.607
GET,31948.88,0.318,0.631,1.255,4.463
INCR,31746.03,0.320,0.639,0.831,4.503
