test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16038.49,0.761,2.367,3.951,5.143
SET,16666.67,0.730,1.743,2.703,4.607
GET,18450.19,0.653,2.255,4.047,6.159
INCR,17730.50,0.683,2.327,4.103,6.167
