test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.150,0.231,0.255,0.327
SET,40000.00,0.162,0.263,0.359,0.439
GET,38461.54,0.147,0.223,0.279,0.335
INCR,37037.04,0.145,0.215,0.263,0.407
