test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31250.00,0.159,0.247,0.327,0.695
SET,33333.34,0.154,0.215,0.279,0.335
GET,32258.06,0.159,0.239,0.327,0.495
INCR,25641.03,0.192,0.319,0.391,0.559
