test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36429.87,0.257,0.383,0.503,1.095
SET,37523.45,0.273,0.431,0.551,0.815
GET,46511.63,0.209,0.351,0.447,1.199
INCR,47169.81,0.230,0.399,0.535,0.967
