"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","11764.71","4.497","0.352","2.591","8.535","12.223","523.007"
"GET","10256.41","5.526","0.280","6.839","10.879","13.375","17.983"
"INCR","9655.62","5.903","0.352","7.271","11.303","13.631","16.991"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","12019.23","4.400","0.352","3.311","10.327","11.615","16.959"
"GET","32967.03","1.423","0.368","1.391","2.255","3.199","5.247"
"INCR","33632.29","1.367","0.408","1.343","2.055","3.007","4.599"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32573.29","1.530","0.368","1.455","2.359","3.919","10.367"
"GET","35885.17","1.428","0.416","1.399","2.159","2.399","4.031"
"INCR","34207.53","1.476","0.408","1.431","2.231","2.999","5.311"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34324.94","1.412","0.416","1.399","2.095","2.671","5.943"
"GET","35377.36","1.296","0.312","1.295","1.911","2.135","3.647"
"INCR","35377.36","1.346","0.352","1.343","2.007","2.303","4.311"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","35294.12","1.450","0.408","1.431","2.175","2.423","3.951"
"GET","34965.04","1.341","0.376","1.335","1.999","2.399","5.151"
"INCR","35587.19","1.350","0.392","1.359","1.999","2.247","3.807"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33149.17","1.518","0.200","1.463","2.287","3.063","5.367"
"GET","35714.29","1.403","0.400","1.391","2.111","2.543","4.319"
"INCR","35629.45","1.443","0.384","1.415","2.167","2.407","4.327"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32679.74","1.502","0.432","1.439","2.327","3.943","7.255"
"GET","35419.12","1.324","0.408","1.335","1.959","2.191","3.703"
"INCR","35211.27","1.355","0.416","1.359","2.007","2.255","4.095"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30060.12","1.556","0.424","1.447","2.943","3.327","10.591"
"GET","35799.52","1.440","0.448","1.431","2.151","2.375","3.639"
"INCR","30581.04","1.553","0.360","1.447","2.951","3.407","6.511"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","28680.69","1.607","0.432","1.487","2.999","3.479","5.463"
"GET","35046.73","1.433","0.432","1.415","2.143","2.439","4.375"
"INCR","31982.94","1.527","0.416","1.455","2.383","3.207","9.399"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31545.74","1.540","0.424","1.471","2.719","3.415","5.935"
"GET","33039.65","1.512","0.392","1.447","2.319","3.223","11.743"
"INCR","33259.42","1.501","0.400","1.439","2.359","3.103","4.703"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32930.84","1.496","0.272","1.447","2.279","3.127","10.167"
"GET","35419.12","1.407","0.328","1.391","2.127","2.407","3.951"
"INCR","34642.03","1.467","0.392","1.447","2.199","2.519","4.671"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33594.62","1.506","0.424","1.455","2.263","3.071","9.679"
"GET","35671.82","1.434","0.400","1.423","2.151","2.407","3.863"
"INCR","34883.72","1.471","0.216","1.447","2.207","2.767","3.935"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34522.44","1.458","0.336","1.431","2.191","2.959","4.263"
"GET","34090.91","1.429","0.392","1.399","2.191","2.983","3.623"
"INCR","33898.30","1.484","0.360","1.431","2.271","3.319","5.983"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32751.09","1.363","0.320","1.327","2.047","3.015","4.615"
"GET","34324.94","1.419","0.400","1.399","2.119","2.783","4.271"
"INCR","33296.34","1.459","0.432","1.415","2.255","3.015","5.087"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34324.94","1.497","0.424","1.455","2.239","2.695","9.599"
"GET","34843.21","1.366","0.280","1.343","2.039","2.511","6.119"
"INCR","34324.94","1.293","0.232","1.271","1.919","2.887","5.799"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33898.30","1.380","0.344","1.359","2.087","3.023","4.887"
"GET","35005.84","1.298","0.344","1.279","1.935","2.231","5.415"
"INCR","35169.99","1.358","0.264","1.359","2.023","2.463","5.311"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30303.03","1.557","0.400","1.471","2.959","3.239","4.559"
"GET","35128.81","1.361","0.360","1.359","2.039","2.335","4.415"
"INCR","31152.65","1.616","0.248","1.519","2.815","3.479","7.663"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26385.22","1.941","0.392","1.935","3.015","3.751","5.903"
"GET","27624.31","1.835","0.408","1.823","2.983","3.599","5.615"
"INCR","21201.41","2.089","0.376","1.991","3.855","4.903","7.815"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19354.84","2.183","0.352","2.135","3.991","4.975","7.127"
"GET","18987.34","2.133","0.304","2.039","3.903","4.727","7.375"
"INCR","19120.46","2.236","0.248","2.039","4.359","5.479","8.335"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","17964.07","2.493","0.384","2.559","4.655","5.831","9.415"
"GET","18796.99","2.279","0.336","2.159","4.303","5.191","8.111"
"INCR","18518.52","2.325","0.200","2.247","4.407","5.447","8.127"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18450.18","2.222","0.376","2.047","4.255","5.431","7.903"
"GET","18337.41","2.214","0.240","2.031","4.327","5.327","8.383"
"INCR","18832.39","2.095","0.280","1.959","4.151","5.423","8.855"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","25553.66","1.736","0.320","1.543","3.143","4.255","6.287"
"GET","31545.74","1.551","0.384","1.479","2.623","3.439","5.191"
"INCR","31120.33","1.566","0.352","1.479","2.623","3.775","5.855"
