test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,12414.65,0.842,4.287,6.159,20.111
SET,35211.27,0.286,0.367,0.791,4.095
GET,30211.48,0.351,0.703,2.031,6.903
INCR,34662.04,0.288,0.367,1.175,4.167
