test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32840.72,0.294,0.495,1.263,2.351
SET,37037.04,0.268,0.351,0.415,1.255
GET,36900.37,0.265,0.343,0.399,3.575
INCR,36166.37,0.265,0.343,0.519,2.423
