test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,15885.62,0.781,1.991,2.951,6.143
SET,19920.32,0.611,2.567,3.111,5.143
GET,32258.06,0.313,0.375,1.959,4.079
INCR,32258.06,0.313,0.399,1.871,4.023
