test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30721.96,0.319,0.631,0.759,1.175
SET,36297.64,0.269,0.351,0.399,0.999
GET,36496.35,0.261,0.335,0.439,1.495
INCR,36166.37,0.269,0.351,0.407,4.047
