test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30959.75,0.167,0.311,0.399,0.663
SET,31645.57,0.169,0.303,0.407,6.951
GET,31545.74,0.162,0.287,0.391,0.559
INCR,33003.30,0.150,0.247,0.327,0.551
