test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33444.82,0.156,0.319,0.431,0.655
SET,30211.48,0.173,0.367,0.471,2.831
GET,32467.53,0.158,0.319,0.431,0.991
INCR,33898.30,0.148,0.247,0.319,0.879
