test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34722.22,0.149,0.239,0.327,0.583
SET,38314.18,0.151,0.271,0.399,0.631
GET,29940.12,0.179,0.447,0.703,0.951
INCR,37878.79,0.124,0.223,0.303,0.535
