test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32258.06,0.155,0.279,0.367,0.575
SET,35714.29,0.151,0.223,0.295,5.383
GET,33670.04,0.165,0.303,0.423,4.175
INCR,28328.61,0.190,0.383,0.479,4.575
