test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18264.84,0.612,2.263,3.127,16.319
SET,30534.35,0.335,0.383,2.287,5.719
GET,33500.84,0.301,0.359,1.727,4.367
INCR,34542.32,0.290,0.351,1.079,4.023
