test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10454.78,1.256,3.783,5.775,15.087
SET,11037.53,1.175,3.815,4.847,6.743
GET,11273.96,1.116,3.807,5.007,6.847
INCR,11799.41,1.111,3.519,4.367,6.095
