test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,41152.26,0.213,0.375,0.527,0.983
SET,33840.95,0.252,0.359,0.463,1.031
GET,46620.05,0.189,0.311,0.367,0.519
INCR,66445.18,0.136,0.183,0.231,0.407
