test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34188.04,0.280,0.407,0.527,1.095
SET,33783.79,0.279,0.431,0.591,1.031
GET,31007.75,0.303,0.439,0.599,1.015
INCR,32679.74,0.295,0.407,0.535,1.095
