test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34782.61,0.148,0.215,0.279,0.567
SET,34782.61,0.141,0.215,0.239,0.287
GET,42105.27,0.143,0.207,0.287,0.375
INCR,30769.23,0.186,0.343,0.447,0.655
