test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,26666.67,0.185,0.279,0.359,0.503
SET,30769.23,0.169,0.255,0.319,0.423
GET,29629.63,0.177,0.303,0.399,0.575
INCR,26666.67,0.190,0.335,0.423,0.647
