test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.33,0.157,0.239,0.279,0.399
SET,34782.61,0.160,0.239,0.335,0.455
GET,25806.45,0.234,0.407,0.463,0.559
INCR,25000.00,0.315,0.439,0.607,0.767
