test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34722.22,0.269,0.375,0.479,3.311
SET,36363.64,0.278,0.415,0.511,1.271
GET,37243.95,0.259,0.375,0.487,0.815
INCR,39292.73,0.256,0.407,0.535,1.431
