"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","10197.15","4.207","0.248","2.839","10.199","13.303","62.655"
"GET","32537.96","1.151","0.192","0.951","1.567","2.751","29.839"
"INCR","33898.30","1.048","0.200","0.935","1.431","1.751","28.015"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32679.74","1.095","0.232","0.975","1.527","1.863","26.831"
"GET","30000.00","1.195","0.296","0.959","1.543","2.527","41.951"
"INCR","31347.96","1.194","0.208","0.959","1.511","2.023","29.839"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","15764.58","2.487","0.360","1.071","7.695","10.815","29.135"
"GET","10053.62","3.871","0.232","3.559","8.871","9.767","12.855"
"INCR","9242.14","4.569","0.256","4.783","9.575","11.655","16.975"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","9643.20","4.273","0.384","3.863","9.367","11.423","23.231"
"GET","35087.72","1.274","0.376","1.255","1.903","2.175","3.903"
"INCR","34722.22","1.279","0.264","1.255","1.903","2.319","5.247"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27472.53","1.564","0.216","1.367","3.303","5.103","8.415"
"GET","33860.05","1.230","0.368","1.183","1.847","2.975","4.263"
"INCR","33707.87","1.262","0.392","1.215","1.903","3.007","4.023"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33149.17","1.335","0.272","1.279","1.959","3.407","6.751"
"GET","34285.71","1.243","0.272","1.199","1.855","2.975","4.375"
"INCR","33370.41","1.334","0.312","1.263","2.039","3.927","6.327"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32537.96","1.243","0.376","1.175","1.823","3.055","6.807"
"GET","34129.69","1.190","0.216","1.143","1.759","2.079","5.471"
"INCR","32362.46","1.240","0.384","1.159","1.911","3.055","4.279"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30737.71","1.401","0.328","1.279","2.887","4.911","7.271"
"GET","34168.56","1.185","0.328","1.111","1.751","2.919","6.295"
"INCR","34883.72","1.264","0.336","1.215","1.903","2.951","6.543"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33333.34","1.323","0.328","1.255","1.959","3.663","9.615"
"GET","33076.07","1.254","0.280","1.183","1.911","3.079","4.063"
"INCR","33482.14","1.223","0.336","1.159","1.847","3.055","5.127"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34482.76","1.374","0.368","1.351","2.055","2.695","4.663"
"GET","33557.05","1.229","0.224","1.151","1.831","3.111","7.719"
"INCR","34883.72","1.217","0.296","1.183","1.807","2.439","5.375"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34364.26","1.310","0.208","1.287","1.943","2.383","5.775"
"GET","34403.67","1.242","0.328","1.191","1.863","2.951","5.399"
"INCR","35460.99","1.328","0.264","1.311","2.007","3.015","4.223"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32085.56","1.265","0.328","1.199","1.919","3.055","4.119"
"GET","32017.08","1.291","0.296","1.183","1.919","3.551","15.063"
"INCR","32223.42","1.392","0.360","1.319","2.311","3.063","5.783"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27932.96","1.788","0.360","1.751","2.935","3.783","5.535"
"GET","29761.90","1.708","0.376","1.655","2.735","3.415","5.111"
"INCR","26200.87","1.779","0.272","1.599","3.207","3.983","8.567"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19392.37","1.988","0.272","1.791","3.695","4.519","6.167"
"GET","21849.96","1.863","0.248","1.551","3.471","4.311","6.095"
"INCR","22205.77","1.915","0.248","1.599","3.655","4.471","5.639"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19493.18","2.127","0.256","1.927","4.127","5.047","8.207"
"GET","19788.92","2.034","0.216","1.847","3.991","4.927","7.199"
"INCR","20120.72","2.105","0.312","1.927","4.151","5.071","7.575"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19480.52","2.107","0.184","1.863","4.055","4.855","8.023"
"GET","20040.08","2.121","0.328","1.895","4.079","4.847","9.631"
"INCR","20283.98","2.135","0.312","1.863","4.175","5.063","7.999"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18879.80","2.109","0.272","1.951","4.071","4.975","9.039"
"GET","19607.84","2.149","0.240","1.935","4.151","5.287","7.951"
"INCR","23828.44","1.748","0.344","1.391","3.775","4.711","7.079"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31645.57","1.424","0.344","1.359","2.215","3.127","7.143"
"GET","33975.09","1.319","0.360","1.287","1.983","2.991","5.175"
"INCR","32502.71","1.369","0.280","1.303","2.119","3.487","6.287"
