test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32948.93,0.301,0.575,0.855,3.271
SET,36900.37,0.271,0.351,0.407,1.015
GET,36630.04,0.262,0.335,0.383,1.319
INCR,36101.08,0.269,0.343,0.399,1.439
