"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27198.55","1.612","0.408","1.391","3.111","4.743","13.743"
"GET","34129.69","1.437","0.416","1.367","2.167","2.975","15.055"
"INCR","33707.87","1.446","0.376","1.375","2.199","3.407","17.727"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31347.96","1.518","0.224","1.447","2.471","3.671","8.319"
"GET","31120.33","1.406","0.408","1.335","2.383","3.119","7.039"
"INCR","32644.18","1.432","0.392","1.391","2.351","3.135","5.127"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31678.99","1.525","0.424","1.447","2.383","3.903","9.039"
"GET","32292.79","1.498","0.352","1.407","2.375","4.623","10.383"
"INCR","32751.09","1.411","0.392","1.343","2.215","3.383","7.911"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30895.98","1.536","0.408","1.439","2.911","3.567","6.607"
"GET","35046.73","1.366","0.312","1.351","2.071","2.719","5.623"
"INCR","33975.09","1.352","0.400","1.319","2.063","3.063","5.127"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32930.84","1.436","0.416","1.375","2.207","3.255","6.335"
"GET","32051.28","1.397","0.384","1.335","2.279","3.159","4.983"
"INCR","32188.84","1.449","0.400","1.391","2.319","3.511","5.863"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31914.89","1.440","0.240","1.383","2.207","3.271","6.463"
"GET","34965.04","1.397","0.264","1.383","2.079","2.359","6.167"
"INCR","34207.53","1.451","0.424","1.415","2.215","3.223","5.591"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32858.71","1.436","0.408","1.391","2.087","3.047","19.135"
"GET","20491.80","1.787","0.256","1.359","3.111","4.047","17.919"
"INCR","25510.21","1.603","0.384","1.383","3.031","3.351","16.399"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","22710.07","1.817","0.264","1.543","3.175","4.247","15.471"
"GET","33296.34","1.397","0.280","1.359","2.135","3.031","14.719"
"INCR","31948.88","1.435","0.344","1.359","2.279","3.103","16.815"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26338.89","1.562","0.336","1.383","3.047","4.031","7.087"
"GET","23659.31","1.567","0.352","1.207","3.095","4.055","7.375"
"INCR","32051.28","1.279","0.264","1.199","1.983","3.031","5.127"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32679.74","1.501","0.280","1.423","2.263","3.207","19.839"
"GET","31578.95","1.479","0.408","1.399","2.903","3.351","6.287"
"INCR","30800.82","1.549","0.424","1.447","2.935","4.111","6.735"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31645.57","1.522","0.440","1.439","2.327","3.711","13.279"
"GET","30364.37","1.372","0.264","1.247","2.951","3.687","5.903"
"INCR","17431.73","1.988","0.208","1.903","3.127","4.079","5.295"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26155.19","1.791","0.368","1.727","3.055","3.959","5.551"
"GET","22271.71","1.911","0.200","1.775","3.119","4.319","12.855"
"INCR","21945.87","2.025","0.408","1.751","3.887","4.799","7.807"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19467.88","2.011","0.496","1.855","3.831","4.503","6.175"
"GET","22848.44","1.903","0.216","1.551","3.567","4.631","18.655"
"INCR","20463.85","2.064","0.384","1.839","4.031","4.927","17.887"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19292.61","2.220","0.392","1.999","4.375","5.183","12.367"
"GET","21126.76","2.150","0.344","1.735","4.399","5.647","16.479"
"INCR","21052.63","2.141","0.296","1.695","4.367","5.439","18.095"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19880.72","2.133","0.296","1.927","4.223","5.015","9.023"
"GET","18303.84","2.163","0.264","2.007","4.111","5.039","9.607"
"INCR","18303.84","2.168","0.416","1.983","4.151","4.959","20.975"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18061.41","2.233","0.264","2.031","4.303","5.215","7.423"
"GET","19633.51","2.002","0.296","1.719","4.031","5.183","6.943"
"INCR","32085.56","1.499","0.448","1.439","2.375","3.063","4.511"
