test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,7949.13,1.760,3.015,3.967,17.071
SET,7830.85,1.791,3.015,3.911,21.695
GET,7191.66,1.987,2.999,3.543,15.143
INCR,6877.58,2.090,3.007,3.831,13.623
