test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33783.79,0.289,0.463,0.727,4.199
SET,36297.64,0.271,0.359,0.423,2.463
GET,35714.29,0.272,0.359,0.439,1.615
INCR,36297.64,0.272,0.359,0.423,2.055
