test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34246.57,0.290,0.479,0.743,5.111
SET,36166.37,0.275,0.359,0.423,4.615
GET,36297.64,0.272,0.351,0.415,2.895
INCR,36166.37,0.272,0.359,0.463,1.239
