test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17467.25,0.676,1.007,2.167,4.295
SET,17361.11,0.702,1.895,2.943,4.975
GET,13360.05,0.983,2.911,3.879,5.295
INCR,13550.14,0.953,2.759,3.655,4.951
