test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32626.43,0.301,0.535,1.239,2.799
SET,35587.19,0.277,0.359,0.463,3.583
GET,35460.99,0.269,0.351,0.407,2.967
INCR,36429.87,0.268,0.343,0.399,0.655
