test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,11043.62,1.109,3.991,5.215,6.375
SET,10162.60,1.254,4.047,5.015,9.527
GET,11223.34,1.121,3.863,4.983,20.415
INCR,10251.15,1.294,3.847,4.839,15.271
