test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17777.78,0.618,2.327,3.895,6.047
SET,18066.85,0.626,2.295,2.823,4.527
GET,18034.27,0.621,2.335,3.295,6.087
INCR,18885.74,0.568,2.295,2.607,6.663
