test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,40816.32,0.226,0.351,0.535,0.823
SET,42826.55,0.236,0.343,0.415,1.263
GET,70422.53,0.127,0.167,0.215,0.575
INCR,40567.95,0.225,0.343,0.447,0.711
