test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34722.22,0.297,0.511,0.743,1.431
SET,33670.04,0.293,0.511,0.663,1.783
GET,38610.04,0.295,0.527,0.935,2.119
INCR,36630.04,0.277,0.495,0.623,1.039
