test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36231.89,0.239,0.343,0.455,0.727
SET,34904.01,0.249,0.359,0.431,0.607
GET,31847.13,0.268,0.367,0.455,1.247
INCR,35842.29,0.241,0.359,0.455,1.535
