test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,14925.37,0.398,0.679,0.815,1.295
SET,33333.34,0.142,0.199,0.311,0.575
GET,35714.29,0.130,0.191,0.247,0.263
INCR,27777.78,0.157,0.231,0.295,0.663
