test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33783.79,0.292,0.567,0.775,1.847
SET,5340.45,2.755,0.687,0.855,3000.319
GET,36968.57,0.259,0.335,0.399,1.159
INCR,36630.04,0.262,0.343,0.415,1.327
