test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18050.54,0.625,2.311,3.143,5.015
SET,18165.30,0.612,2.303,2.695,3.759
GET,18331.81,0.593,2.335,3.111,6.399
INCR,18726.59,0.569,2.319,3.255,4.199
