test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18001.80,0.618,2.351,3.559,5.335
SET,18903.59,0.570,2.351,3.143,5.159
GET,4352.56,3.313,2.527,4.047,3000.319
INCR,13793.10,0.891,2.367,3.871,4.687
