test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,6416.43,2.126,4.295,7.631,1080.319
SET,10952.90,1.185,3.767,4.807,7.135
GET,11627.91,1.093,3.575,4.655,6.143
INCR,10378.83,1.178,4.183,4.919,6.343
