test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32258.06,0.160,0.247,0.335,0.695
SET,34482.76,0.145,0.207,0.271,0.471
GET,32258.06,0.141,0.191,0.247,0.303
INCR,43478.26,0.150,0.223,0.351,0.471
