test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19900.50,0.597,0.799,3.839,6.159
SET,19841.27,0.605,0.887,3.855,7.143
GET,28530.67,0.374,0.711,1.895,4.279
INCR,33333.33,0.299,0.367,1.663,6.223
