test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32362.46,0.310,0.607,0.895,4.167
SET,31397.17,0.328,0.663,0.839,3.543
GET,29761.90,0.346,0.703,1.287,4.183
INCR,30959.75,0.332,0.679,1.127,4.335
