test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.166,0.215,0.319,0.479
SET,29629.63,0.171,0.255,0.351,0.463
GET,29629.63,0.175,0.295,0.415,0.519
INCR,28571.43,0.173,0.263,0.343,0.407
